"ID_SECUENCIAL","COD_INFRA","NOMBRE_CENTRO_EDUCATIVO","Departamento","Municipio","Nivel_Educativo","Turno","Especialidad"
228,10370,Centro Escolar Luz Gómez,Santa Ana,Metapán,Media,Matutino,Prof. De Educ. Media Tec. En Ing. En Sistemas Y Redes Informática
229,10371,Centro Escolar República de Guatemala,Santa Ana,Metapán,Básica,Vespertino,Lenguaje Y Literatura
230,10371,Centro Escolar República de Guatemala,Santa Ana,Metapán,Básica,Vespertino,Ciencias
231,10371,Centro Escolar República de Guatemala,Santa Ana,Metapán,Básica,Matutino,Computación
232,10374,Centro Escolar República de México,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
233,10375,Centro Escolar Caserío El Desagüe,Santa Ana,Metapán,Básica,Vespertino,Ciencias Naturales
234,10376,Centro Escolar Hacienda Ostua,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
235,60193,Centro Escolar Cantón Cañas Dulces,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
236,60289,Centro Escolar Caserío Valle Nuevo Cantón Las Piedras,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
237,62034,Centro Escolar Profesora Yesenia Lizeth Molina de Salinas,Santa Ana,Metapán,Básica,Vespertino,Ciencias Naturales
238,62037,Centro Escolar Caserío Lagunetas Cantón La Ceibita,Santa Ana,Metapán,Básica,Matutino,"Educación Básica I, II y III Ciclos"
239,62040,Centro Escolar Caserío El Cuje Cantón Tahuilapa,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
240,62041,Centro Escolar Caserío San Cristóbal Cantón El Capulín,Santa Ana,Metapán,Parvularia,Matutino,Educación Parvularia
241,62043,Centro Escolar Caserío El Matazano Cantón San Miguel Ingenio,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
242,62045,Centro Escolar Caserío Guayabillas Cantón San Jerónimo,Santa Ana,Metapán,Parvularia,Matutino,Educación Parvularia
243,62046,Centro Escolar Caserío El Cerrón Cantón Las Pavas,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
244,62047,Centro Escolar Caserío Valle Nuevo Cantón San Antonio Masahuat,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
245,62048,Centro Escolar Caserío Las Cruces Cantón Belén Guijat,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
246,62049,Centro Escolar Caserío Santa Lucía Cantón San José Capulín,Santa Ana,Metapán,Básica,Matutino,Matemática
247,62050,Centro Escolar Caserío Las Lajas Cantón Las Piedras,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
248,62052,Centro Escolar Caserío La Azacualpa Cantón Las Piedras,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
249,62054,Centro Escolar Cantón El Shiste,Santa Ana,Metapán,Básica,Matutino,Matemática
250,62054,Centro Escolar Cantón El Shiste,Santa Ana,Metapán,Básica,Matutino,Ciencias Sociales
251,62054,Centro Escolar Cantón El Shiste,Santa Ana,Metapán,Básica,Matutino,"Educación Básica I, II y III Ciclos"
252,86272,Centro Escolar Caserío La Cañada Cantón San Jerónimo,Santa Ana,Metapán,Básica,Matutino,Matemática
253,86277,Centro Escolar Caserío La Cumbre Cantón Las Pavas,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
254,86279,Centro Escolar Caserío El Pinalito Cantón San Miguel Ingenio,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
255,86282,Centro Escolar Caserío Arenal de Pacheco Cantón Las Piedras,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
256,86351,Complejo Educativo Caserío San Miguelito Cantón Tecomapa,Santa Ana,Metapán,Básica,Matutino,Ciencias Naturales
257,86351,Complejo Educativo Caserío San Miguelito Cantón Tecomapa,Santa Ana,Metapán,Básica,Matutino,Estudios Sociales
258,86351,Complejo Educativo Caserío San Miguelito Cantón Tecomapa,Santa Ana,Metapán,Básica,Vespertino,Educación Especial
259,86481,Centro Escolar Caserío Los Sitios Cantón San José Camulián,Santa Ana,Metapán,Básica,Matutino,Educación Básica I y II Ciclos
260,10379,Centro Escolar Cantón El Ángel,Santa Ana,San Antonio Pajonal,Básica,Matutino,Educación Básica I y II Ciclos
261,10381,Complejo Educativo José María Salazar España,Santa Ana,San Antonio Pajonal,Media,Matutino,Matemática
262,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Parvularia,Matutino,Educación Parvularia
263,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Parvularia,Matutino,Educación Parvularia
264,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Parvularia,Vespertino,Educación Parvularia
265,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Parvularia,Vespertino,Educación Parvularia
266,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Educación Básica I y II Ciclos
267,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Educación Básica I y II Ciclos
268,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Educación Básica I y II Ciclos
269,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Educación Básica I y II Ciclos
270,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Matemática
271,10308,Complejo Educativo Ciudad Real Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Ciencias
272,10383,Centro Escolar Cantón San Luis,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Matemática
273,86287,Complejo Educativo Lotificación El Rosario Cantón Los Amates,Santa Ana,San Sebastian Salitrillo,Básica,Vespertino,Educación Básica I y II Ciclos
274,10382,Complejo Educativo Doctor Alberto Luna,Santa Ana,San Sebastián Salitrillo,Básica,Matutino,Computación
275,10217,Complejo Educativo Caserío San Luis La Planta Cantón Nancintepeque,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
276,10390,Escuela de Educación ParvuLaria Barrio San Miguelito,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
277,10399,Centro Escolar INSA,Santa Ana,Santa Ana,Media,Matutino,Ingeniería En Sistemas Y Computación
278,10399,Centro Escolar INSA,Santa Ana,Santa Ana,Básica,Matutino,Prof. Educ. Media En El Campo De Hostelería Y Turismo
279,10418,Centro Escolar Caserío El Cóbano,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
280,10419,Centro Escolar Caserío El Tule,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
281,10426,Centro Escolar Pinal de Granada,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
282,10426,Centro Escolar Pinal de Granada,Santa Ana,Santa Ana,Básica,Matutino,Inglés
283,10446,Complejo Educativo Emilio Martínez,Santa Ana,Santa Ana,Básica,Matutino,Ciencias Naturales
284,10451,Centro Escolar Caserío La Esperanza Cantón Pinalito,Santa Ana,Santa Ana,Básica,Vespertino,Matemática
285,10453,Centro Escolar Antonia Morán de Lobato,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
286,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
287,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana,Básica,Vespertino,Ciencias Naturales
288,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
289,62070,Centro Escolar Caserío Los Rivas Cantón Nancintepeque,Santa Ana,Santa Ana,Básica,Vespertino,Inglés
290,62070,Centro Escolar Caserío Los Rivas Cantón Nancintepeque,Santa Ana,Santa Ana,Básica,Vespertino,Matemática
291,62072,Centro Escolar Caserío Los Orellana Cantón Nancintepeque,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
292,62074,Centro Escolar Caserío El Pinalito Cantón El Cipresal,Santa Ana,Santa Ana,Básica,Vespertino,Lenguaje Y Literatura
293,62078,Centro Escolar Caserío Menéndez Zetino,Santa Ana,Santa Ana,Básica,Matutino,Matemática
294,62096,Centro Escolar Caserío Las Marías,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
295,86148,Centro Escolar Caserío Los Mangos Cantón El Pinalón,Santa Ana,Santa Ana,Parvularia,Matutino,Educación Parvularia
296,86283,Centro Escolar Finca San José Cantón Potrero Grande Arriba,Santa Ana,Santa Ana,Básica,Matutino,Educación Básica I y II Ciclos
297,10388,Centro Escolar José Antonio Martínez,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
298,10392,Centro Escolar Colonia Santa Gertrudis,Santa Ana,Santa Ana ,Parvularia,Matutino,Educación Parvularia
299,10399,Centro Escolar INSA,Santa Ana,Santa Ana ,Media,Matutino,Ciencias Sociales
300,10399,Centro Escolar INSA,Santa Ana,Santa Ana ,Media,Matutino,Prof. Para Educ. Media En El Campo De La Electrónica
301,10399,Centro Escolar INSA,Santa Ana,Santa Ana ,Media,Matutino,Prof. Para Educ. Media En El Campo De La Electrónica
302,10402,Centro Escolar Cantón El Portezuelo,Santa Ana,Santa Ana ,Básica,Matutino,Inglés
303,10402,Centro Escolar Cantón El Portezuelo,Santa Ana,Santa Ana ,Básica,Vespertino,Inglés
304,10402,Centro Escolar Cantón El Portezuelo,Santa Ana,Santa Ana ,Parvularia,Vespertino,Educación Parvularia
305,10404,Centro Escolar Monseñor José López Sandoval,Santa Ana,Santa Ana ,Básica,Vespertino,Inglés
306,10407,Centro Escolar Colonia Santa Leonor,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
307,10415,Centro Escolar Licenciada Carmen Elena Calderón de Escalón,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Física Y Deportes
308,10417,Complejo Educativo Llano Largo Cantón Ayuta,Santa Ana,Santa Ana ,Básica,Matutino,Ciencias Naturales
309,10422,Centro Escolar Colonia San Luis,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
310,10430,Complejo Educativo Presbítero Rafael Paz Fuentes,Santa Ana,Santa Ana ,Parvularia,Vespertino,Educación Parvularia
311,10431,Centro Escolar Doctor Salvador Ayala,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
312,10431,Centro Escolar Doctor Salvador Ayala,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
313,10431,Centro Escolar Doctor Salvador Ayala,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
314,10438,Complejo Educativo Manuel Monedero,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
315,10438,Complejo Educativo Manuel Monedero,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
316,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
317,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
318,10455,Centro Escolar Cantón El Pinalón,Santa Ana,Santa Ana ,Básica,Vespertino,Ciencias Sociales
319,10456,Escuela de Educación Parvularia San Rafael,Santa Ana,Santa Ana ,Parvularia,Vespertino,Educación Parvularia
320,10456,Escuela de Educación Parvularia San Rafael,Santa Ana,Santa Ana ,Parvularia,Vespertino,Educación Parvularia
321,10458,Escuela de Educación Parvularia Guardería y Refugio Infantil,Santa Ana,Santa Ana ,Parvularia,Matutino,Educación Parvularia
322,10459,Complejo Educativo Doctor Manuel Parada Salgado,Santa Ana,Santa Ana ,Media,Matutino,Estudios Sociales
323,10464,Centro Escolar Cantón Flor Amarilla Arriba,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
324,10469,Centro Escolar Rafael Álvarez Lalinde,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
325,10470,Complejo Educativo Profesor Martín Romeo Monterrosa Rodríguez,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
326,10470,Complejo Educativo Profesor Martín Romeo Monterrosa Rodríguez,Santa Ana,Santa Ana ,Media,Vespertino,Estudios Sociales
327,10477,Escuela de Educación Parvularia Profesora María Elvira Sifontes,Santa Ana,Santa Ana ,Parvularia,Matutino,Educación Parvularia
328,10480,Escuela de Educación Parvularia Yolanda Ramírez de Díaz,Santa Ana,Santa Ana ,Parvularia,Matutino,Educación Parvularia
329,10483,Centro Escolar Santa Ana California,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
330,10483,Centro Escolar Santa Ana California,Santa Ana,Santa Ana ,Básica,Vespertino,Ciencias Naturales
331,10491,Complejo Educativo Capitán General Gerardo Barrios,Santa Ana,Santa Ana ,Básica,Matutino,Educación Física Y Deportes
332,10491,Complejo Educativo Capitán General Gerardo Barrios,Santa Ana,Santa Ana ,Media,Vespertino,Matemática
333,10494,Centro Escolar Leopoldo Núñez,Santa Ana,Santa Ana ,Media,Matutino,Ciencias Naturales
334,10496,Centro Escolar Tomás Medina,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
335,10496,Centro Escolar Tomás Medina,Santa Ana,Santa Ana ,Básica,Matutino,Educación Básica I y II Ciclos
336,10498,Centro Escolar Leopoldo Mayen Torres,Santa Ana,Santa Ana ,Básica,Vespertino,Educación Básica I y II Ciclos
337,10498,Centro Escolar Leopoldo Mayen Torres,Santa Ana,Santa Ana ,Básica,Vespertino,Inglés
338,10503,Centro Escolar Cantón San José Capulín,Santa Ana,Santa Rosa Guachipilín,Básica,Vespertino,Matemática
339,62082,Centro Escolar Cantón El Matazano,Santa Ana,Santa Rosa Guachipilín,Básica,Vespertino,Matemática
340,10499,Complejo Educativo Santa Rosa Guachipilín,Santa Ana,Santa Rosa Guachipilín ,Media,Matutino,Prof. de Educación Media en Sistemas Informáticos
341,10499,Complejo Educativo Santa Rosa Guachipilín,Santa Ana,Santa Rosa Guachipilín ,Media,Vespertino,Lenguaje Y Literatura
342,10500,Complejo Educativo Ciudad de Toronto,Santa Ana,Santa Rosa Guachipilín ,Media,Vespertino,Inglés
343,10502,Centro Escolar Cantón San Francisco Apanta,Santa Ana,Santa Rosa Guachipilín ,Básica,Vespertino,Matemática
344,10503,Centro Escolar Cantón San José Capulín,Santa Ana,Santa Rosa Guachipilín ,Básica,Vespertino,Inglés
345,62079,Centro Escolar Cantón El Despoblado,Santa Ana,Santa Rosa Guachipilín ,Básica,Matutino,Matemática
346,10513,Complejo Educativo Santiago de la Frontera,Santa Ana,Santiago De La Frontera,Básica,Matutino,Inglés
347,10513,Complejo Educativo Santiago de la Frontera,Santa Ana,Santiago De La Frontera,Básica,Matutino,Ciencias Sociales
348,62085,Centro Escolar Cantón La Danta,Santa Ana,Santiago De La Frontera,Básica,Matutino,Educación Básica I y II Ciclos
349,86464,Centro Escolar Caserío San Luis Cantón Santa Cruz,Santa Ana,Santiago De La Frontera,Básica,Matutino,Educación Básica I y II Ciclos
350,10523,Centro Escolar Caserío San José El Sompopo,Santa Ana,Texistepeque,Básica,Matutino,Matemática
351,10526,Complejo Educativo Cantón El Paraíso,Santa Ana,Texistepeque,Básica,Vespertino,Matemática
352,10535,Centro Escolar Salvador Martínez Figueroa,Santa Ana,Texistepeque,Básica,Matutino,Estudios Sociales
353,10535,Centro Escolar Salvador Martínez Figueroa,Santa Ana,Texistepeque,Básica,Vespertino,Educación Básica I y II Ciclos
354,10535,Centro Escolar Salvador Martínez Figueroa,Santa Ana,Texistepeque,Básica,Vespertino,Lenguaje Y Literatura
355,10535,Centro Escolar Salvador Martínez Figueroa,Santa Ana,Texistepeque,Básica,Vespertino,Matemática
356,62088,Centro Escolar Santos Isaías Berganza Acevedo,Santa Ana,Texistepeque,Básica,Matutino,Educación Básica I y II Ciclos
357,62095,Centro Escolar Caserío Valle de los Amates,Santa Ana,Texistepeque,Básica,Matutino,Educación Básica I y II Ciclos
358,86291,Centro Escolar Caserío Las Negritas Cantón El Jute,Santa Ana,Texistepeque,Básica,Matutino,Lenguaje Y Literatura
359,10544,Centro Escolar Bernd Grabs,Sonsonate,Acajutla,Básica,Matutino,Matemática
360,10545,Centro Escolar Julián Vásquez Rojas,Sonsonate,Acajutla,Básica,Matutino,Educación Básica I y II Ciclos
361,10548,Complejo Educativo Fe y Alegría Colonia Los Laureles,Sonsonate,Acajutla,Básica,Matutino,Ciencias Sociales
362,10553,Instituto Nacional de Acajutla,Sonsonate,Acajutla,Media,Matutino,Ingeniería Industrial
363,10553,Instituto Nacional de Acajutla,Sonsonate,Acajutla,Media,Vespertino,Inglés
364,10568,Complejo Educativo Hacienda Metalío,Sonsonate,Acajutla,Básica,Matutino,Estudios Sociales
365,10559,Centro Escolar Cantón El Sunza,Sonsonate,Acajutla,Básica,Matutino,Matemática
366,10561,Complejo Educativo René Armando Arce Suárez,Sonsonate,Acajutla,Media,Matutino,Matemática
367,10562,Complejo Educativo Ingeniero Rodolfo Enrique Vela Manzano,Sonsonate,Acajutla,Básica,Matutino,Educación Básica I y II Ciclos
368,10568,Complejo Educativo Hacienda Metalío,Sonsonate,Acajutla,Básica,Matutino,Inglés
369,10568,Complejo Educativo Hacienda Metalío,Sonsonate,Acajutla,Media,Matutino,Computación
370,10569,Centro Escolar Lizandro Larín Zepeda,Sonsonate,Acajutla,Básica,Vespertino,Matemática
371,10637,Centro Escolar Nuevos Horizontes,Sonsonate,Acajutla,Parvularia,Matutino,Educación Parvularia
372,60160,Centro Escolar Caserío El Progreso Cantón La Puerta,Sonsonate,Armenia,Básica,Matutino,Educación Básica I y II Ciclos
373,64002,Centro Escolar Caserío Miramar Cantón Metalío,Sonsonate,Acajutla,Básica,Matutino,Inglés
374,64003,Centro Escolar Caserío El Porvenir Cantón El Metalío,Sonsonate,Acajutla,Básica,Matutino,Matemática
375,64004,Centro Escolar Caserío Costa Azul Cantón Metalío,Sonsonate,Acajutla,Básica,Matutino,Matemática
376,64004,Centro Escolar Caserío Costa Azul Cantón Metalío,Sonsonate,Acajutla,Básica,Matutino,Inglés
377,64005,Centro Escolar Caserío Las Cureñas Cantón Metalío,Sonsonate,Acajutla,Básica,Matutino,"Educación Básica I, II y III Ciclos"
378,64006,Centro Escolar Caserío El Nance Cantón Metalío,Sonsonate,Acajutla,Básica,Vespertino,Biología Y Química
379,64007,Centro Escolar Caserío Metalillito Cantón Metalío,Sonsonate,Acajutla,Básica,Vespertino,Matemática
380,64011,Centro Escolar Cantón El Salamo,Sonsonate,Acajutla,Básica,Matutino,Ciencias Naturales
381,64011,Centro Escolar Cantón El Salamo,Sonsonate,Acajutla,Básica,Vespertino,Inglés
382,10572,Centro Escolar de Armenia,Sonsonate,Armenia,Básica,Matutino,Educación Física Y Deportes
383,10573,Centro Escolar Alberto Guerra Trigueros,Sonsonate,Armenia,Básica,Vespertino,Prof. En Ciencias Naturales Para Tercer Ciclo De Educación Básica Y Media
